Time,NodeName,Port,QueueIndex,RxBytes
+6.64e+08ns,host7,0,0,67500
+6.64e+08ns,host7,1,0,186000
+6.64e+08ns,host7,2,0,0
+6.64e+08ns,host7,3,0,6000
+6.64e+08ns,host8,0,0,114000
+6.64e+08ns,host8,1,0,387000
+6.64e+08ns,host8,2,0,201000
+6.64e+08ns,host8,3,0,9000
+6.64e+08ns,host9,0,0,0
+6.64e+08ns,host9,1,0,0
+6.64e+08ns,host9,2,0,0
+6.64e+08ns,host9,3,0,0
+6.64e+08ns,host10,0,0,231000
+6.64e+08ns,host10,1,0,369000
+6.64e+08ns,host10,2,0,0
+6.64e+08ns,host10,3,0,0
+6.64e+08ns,host11,0,0,48000
+6.64e+08ns,host11,1,0,369000
+6.64e+08ns,host11,2,0,0
+6.64e+08ns,host11,3,0,3000
+6.64e+08ns,host12,0,0,52500
+6.64e+08ns,host12,1,0,369000
+6.64e+08ns,host12,2,0,0
+6.64e+08ns,host12,3,0,6000
+6.64e+08ns,host13,0,0,84000
+6.64e+08ns,host13,1,0,768000
+6.64e+08ns,host13,2,0,201000
+6.64e+08ns,host13,3,0,9000
+6.64e+08ns,host14,0,0,0
+6.64e+08ns,host14,1,0,0
+6.64e+08ns,host14,2,0,0
+6.64e+08ns,host14,3,0,0
+6.64e+08ns,host15,0,0,33000
+6.64e+08ns,host15,1,0,552000
+6.64e+08ns,host15,2,0,183000
+6.64e+08ns,host15,3,0,0
+6.64e+08ns,host16,0,0,36000
+6.64e+08ns,host16,1,0,552000
+6.64e+08ns,host16,2,0,183000
+6.64e+08ns,host16,3,0,738000
+6.64e+08ns,host17,0,0,39000
+6.64e+08ns,host17,1,0,552000
+6.64e+08ns,host17,2,0,186000
+6.64e+08ns,host17,3,0,1479000
+6.64e+08ns,host18,0,0,1701000
+6.64e+08ns,host18,1,0,1149000
+6.64e+08ns,host18,2,0,201000
+6.64e+08ns,host18,3,0,2221500
+6.64e+08ns,host19,0,0,0
+6.64e+08ns,host19,1,0,0
+6.64e+08ns,host19,2,0,0
+6.64e+08ns,host19,3,0,0
+6.64e+08ns,host20,0,0,201000
+6.64e+08ns,host20,1,0,0
+6.64e+08ns,host20,2,0,0
+6.64e+08ns,host20,3,0,0
+6.64e+08ns,host21,0,0,201000
+6.64e+08ns,host21,1,0,0
+6.64e+08ns,host21,2,0,0
+6.64e+08ns,host21,3,0,369000
+6.64e+08ns,host22,0,0,201000
+6.64e+08ns,host22,1,0,0
+6.64e+08ns,host22,2,0,0
+6.64e+08ns,host22,3,0,735000
+6.64e+08ns,host23,0,0,201000
+6.64e+08ns,host23,1,0,0
+6.64e+08ns,host23,2,0,201000
+6.64e+08ns,host23,3,0,1098000
+6.64e+08ns,host24,0,0,0
+6.64e+08ns,host24,1,0,0
+6.64e+08ns,host24,2,0,0
+6.64e+08ns,host24,3,0,0
+6.64e+08ns,host25,0,0,0
+6.64e+08ns,host25,1,0,0
+6.64e+08ns,host25,2,0,0
+6.64e+08ns,host25,3,0,0
+6.64e+08ns,host26,0,0,0
+6.64e+08ns,host26,1,0,0
+6.64e+08ns,host26,2,0,0
+6.64e+08ns,host26,3,0,0
+6.64e+08ns,host27,0,0,0
+6.64e+08ns,host27,1,0,0
+6.64e+08ns,host27,2,0,0
+6.64e+08ns,host27,3,0,0
+6.64e+08ns,host28,0,0,0
+6.64e+08ns,host28,1,0,0
+6.64e+08ns,host28,2,0,0
+6.64e+08ns,host28,3,0,0
+6.64e+08ns,host29,0,0,0
+6.64e+08ns,host29,1,0,0
+6.64e+08ns,host29,2,0,0
+6.64e+08ns,host29,3,0,0
+6.65e+08ns,host0,0,0,261000
+6.65e+08ns,host0,1,0,0
+6.65e+08ns,host0,2,0,364500
+6.65e+08ns,host0,3,0,0
+6.65e+08ns,host1,0,0,78000
+6.65e+08ns,host1,1,0,0
+6.65e+08ns,host1,2,0,271500
+6.65e+08ns,host1,3,0,15000
+6.65e+08ns,host2,0,0,82500
+6.65e+08ns,host2,1,0,0
+6.65e+08ns,host2,2,0,174000
+6.65e+08ns,host2,3,0,15000
+6.65e+08ns,host3,0,0,144000
+6.65e+08ns,host3,1,0,0
+6.65e+08ns,host3,2,0,201000
+6.65e+08ns,host3,3,0,15000
+6.65e+08ns,host4,0,0,0
+6.65e+08ns,host4,1,0,0
+6.65e+08ns,host4,2,0,0
+6.65e+08ns,host4,3,0,0
+6.65e+08ns,host5,0,0,246000
+6.65e+08ns,host5,1,0,186000
+6.65e+08ns,host5,2,0,0
+6.65e+08ns,host5,3,0,0
+6.65e+08ns,host6,0,0,63000
+6.65e+08ns,host6,1,0,186000
+6.65e+08ns,host6,2,0,0
+6.65e+08ns,host6,3,0,3000
+6.65e+08ns,host7,0,0,67500
+6.65e+08ns,host7,1,0,186000
+6.65e+08ns,host7,2,0,0
+6.65e+08ns,host7,3,0,6000
+6.65e+08ns,host8,0,0,114000
+6.65e+08ns,host8,1,0,387000
+6.65e+08ns,host8,2,0,201000
+6.65e+08ns,host8,3,0,9000
+6.65e+08ns,host9,0,0,0
+6.65e+08ns,host9,1,0,0
+6.65e+08ns,host9,2,0,0
+6.65e+08ns,host9,3,0,0
+6.65e+08ns,host10,0,0,231000
+6.65e+08ns,host10,1,0,369000
+6.65e+08ns,host10,2,0,0
+6.65e+08ns,host10,3,0,0
+6.65e+08ns,host11,0,0,48000
+6.65e+08ns,host11,1,0,369000
+6.65e+08ns,host11,2,0,0
+6.65e+08ns,host11,3,0,3000
+6.65e+08ns,host12,0,0,52500
+6.65e+08ns,host12,1,0,369000
+6.65e+08ns,host12,2,0,0
+6.65e+08ns,host12,3,0,6000
+6.65e+08ns,host13,0,0,84000
+6.65e+08ns,host13,1,0,768000
+6.65e+08ns,host13,2,0,201000
+6.65e+08ns,host13,3,0,9000
+6.65e+08ns,host14,0,0,0
+6.65e+08ns,host14,1,0,0
+6.65e+08ns,host14,2,0,0
+6.65e+08ns,host14,3,0,0
+6.65e+08ns,host15,0,0,33000
+6.65e+08ns,host15,1,0,552000
+6.65e+08ns,host15,2,0,183000
+6.65e+08ns,host15,3,0,0
+6.65e+08ns,host16,0,0,36000
+6.65e+08ns,host16,1,0,552000
+6.65e+08ns,host16,2,0,183000
+6.65e+08ns,host16,3,0,738000
+6.65e+08ns,host17,0,0,39000
+6.65e+08ns,host17,1,0,552000
+6.65e+08ns,host17,2,0,186000
+6.65e+08ns,host17,3,0,1479000
+6.65e+08ns,host18,0,0,1701000
+6.65e+08ns,host18,1,0,1149000
+6.65e+08ns,host18,2,0,201000
+6.65e+08ns,host18,3,0,2221500
+6.65e+08ns,host19,0,0,0
+6.65e+08ns,host19,1,0,0
+6.65e+08ns,host19,2,0,0
+6.65e+08ns,host19,3,0,0
+6.65e+08ns,host20,0,0,201000
+6.65e+08ns,host20,1,0,0
+6.65e+08ns,host20,2,0,0
+6.65e+08ns,host20,3,0,0
+6.65e+08ns,host21,0,0,201000
+6.65e+08ns,host21,1,0,0
+6.65e+08ns,host21,2,0,0
+6.65e+08ns,host21,3,0,369000
+6.65e+08ns,host22,0,0,201000
+6.65e+08ns,host22,1,0,0
+6.65e+08ns,host22,2,0,0
+6.65e+08ns,host22,3,0,735000
+6.65e+08ns,host23,0,0,201000
+6.65e+08ns,host23,1,0,0
+6.65e+08ns,host23,2,0,201000
+6.65e+08ns,host23,3,0,1098000
+6.65e+08ns,host24,0,0,0
+6.65e+08ns,host24,1,0,0
+6.65e+08ns,host24,2,0,0
+6.65e+08ns,host24,3,0,0
+6.65e+08ns,host25,0,0,0
+6.65e+08ns,host25,1,0,0
+6.65e+08ns,host25,2,0,0
+6.65e+08ns,host25,3,0,0
+6.65e+08ns,host26,0,0,0
+6.65e+08ns,host26,1,0,0
+6.65e+08ns,host26,2,0,0
+6.65e+08ns,host26,3,0,0
+6.65e+08ns,host27,0,0,0
+6.65e+08ns,host27,1,0,0
+6.65e+08ns,host27,2,0,0
+6.65e+08ns,host27,3,0,0
+6.65e+08ns,host28,0,0,0
+6.65e+08ns,host28,1,0,0
+6.65e+08ns,host28,2,0,0
+6.65e+08ns,host28,3,0,0
+6.65e+08ns,host29,0,0,0
+6.65e+08ns,host29,1,0,0
+6.65e+08ns,host29,2,0,0
+6.65e+08ns,host29,3,0,0
+6.66e+08ns,host0,0,0,261000
+6.66e+08ns,host0,1,0,0
+6.66e+08ns,host0,2,0,364500
+6.66e+08ns,host0,3,0,0
+6.66e+08ns,host1,0,0,78000
+6.66e+08ns,host1,1,0,0
+6.66e+08ns,host1,2,0,271500
+6.66e+08ns,host1,3,0,15000
+6.66e+08ns,host2,0,0,82500
+6.66e+08ns,host2,1,0,0
+6.66e+08ns,host2,2,0,174000
+6.66e+08ns,host2,3,0,15000
+6.66e+08ns,host3,0,0,144000
+6.66e+08ns,host3,1,0,0
+6.66e+08ns,host3,2,0,201000
+6.66e+08ns,host3,3,0,15000
+6.66e+08ns,host4,0,0,0
+6.66e+08ns,host4,1,0,0
+6.66e+08ns,host4,2,0,0
+6.66e+08ns,host4,3,0,0
+6.66e+08ns,host5,0,0,246000
+6.66e+08ns,host5,1,0,186000
+6.66e+08ns,host5,2,0,0
+6.66e+08ns,host5,3,0,0
+6.66e+08ns,host6,0,0,63000
+6.66e+08ns,host6,1,0,186000
+6.66e+08ns,host6,2,0,0
+6.66e+08ns,host6,3,0,3000
+6.66e+08ns,host7,0,0,67500
+6.66e+08ns,host7,1,0,186000
+6.66e+08ns,host7,2,0,0
+6.66e+08ns,host7,3,0,6000
+6.66e+08ns,host8,0,0,114000
+6.66e+08ns,host8,1,0,387000
+6.66e+08ns,host8,2,0,201000
+6.66e+08ns,host8,3,0,9000
+6.66e+08ns,host9,0,0,0
+6.66e+08ns,host9,1,0,0
+6.66e+08ns,host9,2,0,0
+6.66e+08ns,host9,3,0,0
+6.66e+08ns,host10,0,0,231000
+6.66e+08ns,host10,1,0,369000
+6.66e+08ns,host10,2,0,0
+6.66e+08ns,host10,3,0,0
+6.66e+08ns,host11,0,0,48000
+6.66e+08ns,host11,1,0,369000
+6.66e+08ns,host11,2,0,0
+6.66e+08ns,host11,3,0,3000
+6.66e+08ns,host12,0,0,52500
+6.66e+08ns,host12,1,0,369000
+6.66e+08ns,host12,2,0,0
+6.66e+08ns,host12,3,0,6000
+6.66e+08ns,host13,0,0,84000
+6.66e+08ns,host13,1,0,768000
+6.66e+08ns,host13,2,0,201000
+6.66e+08ns,host13,3,0,9000
+6.66e+08ns,host14,0,0,0
+6.66e+08ns,host14,1,0,0
+6.66e+08ns,host14,2,0,0
+6.66e+08ns,host14,3,0,0
+6.66e+08ns,host15,0,0,33000
+6.66e+08ns,host15,1,0,552000
+6.66e+08ns,host15,2,0,183000
+6.66e+08ns,host15,3,0,0
+6.66e+08ns,host16,0,0,36000
+6.66e+08ns,host16,1,0,552000
+6.66e+08ns,host16,2,0,183000
+6.66e+08ns,host16,3,0,738000
+6.66e+08ns,host17,0,0,39000
+6.66e+08ns,host17,1,0,552000
+6.66e+08ns,host17,2,0,186000
+6.66e+08ns,host17,3,0,1479000
+6.66e+08ns,host18,0,0,1701000
+6.66e+08ns,host18,1,0,1149000
+6.66e+08ns,host18,2,0,201000
+6.66e+08ns,host18,3,0,2221500
+6.66e+08ns,host19,0,0,0
+6.66e+08ns,host19,1,0,0
+6.66e+08ns,host19,2,0,0
+6.66e+08ns,host19,3,0,0
+6.66e+08ns,host20,0,0,201000
+6.66e+08ns,host20,1,0,0
+6.66e+08ns,host20,2,0,0
+6.66e+08ns,host20,3,0,0
+6.66e+08ns,host21,0,0,201000
+6.66e+08ns,host21,1,0,0
+6.66e+08ns,host21,2,0,0
+6.66e+08ns,host21,3,0,369000
+6.66e+08ns,host22,0,0,201000
+6.66e+08ns,host22,1,0,0
+6.66e+08ns,host22,2,0,0
+6.66e+08ns,host22,3,0,735000
+6.66e+08ns,host23,0,0,201000
+6.66e+08ns,host23,1,0,0
+6.66e+08ns,host23,2,0,201000
+6.66e+08ns,host23,3,0,1098000
+6.66e+08ns,host24,0,0,0
+6.66e+08ns,host24,1,0,0
+6.66e+08ns,host24,2,0,0
+6.66e+08ns,host24,3,0,0
+6.66e+08ns,host25,0,0,0
+6.66e+08ns,host25,1,0,0
+6.66e+08ns,host25,2,0,0
+6.66e+08ns,host25,3,0,0
+6.66e+08ns,host26,0,0,0
+6.66e+08ns,host26,1,0,0
+6.66e+08ns,host26,2,0,0
+6.66e+08ns,host26,3,0,0
+6.66e+08ns,host27,0,0,0
+6.66e+08ns,host27,1,0,0
+6.66e+08ns,host27,2,0,0
+6.66e+08ns,host27,3,0,0
+6.66e+08ns,host28,0,0,0
+6.66e+08ns,host28,1,0,0
+6.66e+08ns,host28,2,0,0
+6.66e+08ns,host28,3,0,0
+6.66e+08ns,host29,0,0,0
+6.66e+08ns,host29,1,0,0
+6.66e+08ns,host29,2,0,0
+6.66e+08ns,host29,3,0,0
+6.67e+08ns,host0,0,0,261000
+6.67e+08ns,host0,1,0,0
+6.67e+08ns,host0,2,0,364500
+6.67e+08ns,host0,3,0,0
+6.67e+08ns,host1,0,0,78000
+6.67e+08ns,host1,1,0,0
+6.67e+08ns,host1,2,0,271500
+6.67e+08ns,host1,3,0,15000
+6.67e+08ns,host2,0,0,82500
+6.67e+08ns,host2,1,0,0
+6.67e+08ns,host2,2,0,174000
+6.67e+08ns,host2,3,0,15000
+6.67e+08ns,host3,0,0,144000
+6.67e+08ns,host3,1,0,0
+6.67e+08ns,host3,2,0,201000
+6.67e+08ns,host3,3,0,15000
+6.67e+08ns,host4,0,0,0
+6.67e+08ns,host4,1,0,0
+6.67e+08ns,host4,2,0,0
+6.67e+08ns,host4,3,0,0
+6.67e+08ns,host5,0,0,246000
+6.67e+08ns,host5,1,0,186000
+6.67e+08ns,host5,2,0,0
+6.67e+08ns,host5,3,0,0
+6.67e+08ns,host6,0,0,63000
+6.67e+08ns,host6,1,0,186000
+6.67e+08ns,host6,2,0,0
+6.67e+08ns,host6,3,0,3000
+6.67e+08ns,host7,0,0,67500
+6.67e+08ns,host7,1,0,186000
+6.67e+08ns,host7,2,0,0
+6.67e+08ns,host7,3,0,6000
+6.67e+08ns,host8,0,0,114000
+6.67e+08ns,host8,1,0,387000
+6.67e+08ns,host8,2,0,201000
+6.67e+08ns,host8,3,0,9000
+6.67e+08ns,host9,0,0,0
+6.67e+08ns,host9,1,0,0
+6.67e+08ns,host9,2,0,0
+6.67e+08ns,host9,3,0,0
+6.67e+08ns,host10,0,0,231000
+6.67e+08ns,host10,1,0,369000
+6.67e+08ns,host10,2,0,0
+6.67e+08ns,host10,3,0,0
+6.67e+08ns,host11,0,0,48000
+6.67e+08ns,host11,1,0,369000
+6.67e+08ns,host11,2,0,0
+6.67e+08ns,host11,3,0,3000
+6.67e+08ns,host12,0,0,52500
+6.67e+08ns,host12,1,0,369000
+6.67e+08ns,host12,2,0,0
+6.67e+08ns,host12,3,0,6000
+6.67e+08ns,host13,0,0,84000
+6.67e+08ns,host13,1,0,768000
+6.67e+08ns,host13,2,0,201000
+6.67e+08ns,host13,3,0,9000
+6.67e+08ns,host14,0,0,0
+6.67e+08ns,host14,1,0,0
+6.67e+08ns,host14,2,0,0
+6.67e+08ns,host14,3,0,0
+6.67e+08ns,host15,0,0,33000
+6.67e+08ns,host15,1,0,552000
+6.67e+08ns,host15,2,0,183000
+6.67e+08ns,host15,3,0,0
+6.67e+08ns,host16,0,0,36000
+6.67e+08ns,host16,1,0,552000
+6.67e+08ns,host16,2,0,183000
+6.67e+08ns,host16,3,0,738000
+6.67e+08ns,host17,0,0,39000
+6.67e+08ns,host17,1,0,552000
+6.67e+08ns,host17,2,0,186000
+6.67e+08ns,host17,3,0,1479000
+6.67e+08ns,host18,0,0,1701000
+6.67e+08ns,host18,1,0,1149000
+6.67e+08ns,host18,2,0,201000
+6.67e+08ns,host18,3,0,2221500
+6.67e+08ns,host19,0,0,0
+6.67e+08ns,host19,1,0,0
+6.67e+08ns,host19,2,0,0
+6.67e+08ns,host19,3,0,0
+6.67e+08ns,host20,0,0,201000
+6.67e+08ns,host20,1,0,0
+6.67e+08ns,host20,2,0,0
+6.67e+08ns,host20,3,0,0
+6.67e+08ns,host21,0,0,201000
+6.67e+08ns,host21,1,0,0
+6.67e+08ns,host21,2,0,0
+6.67e+08ns,host21,3,0,369000
+6.67e+08ns,host22,0,0,201000
+6.67e+08ns,host22,1,0,0
+6.67e+08ns,host22,2,0,0
+6.67e+08ns,host22,3,0,735000
+6.67e+08ns,host23,0,0,201000
+6.67e+08ns,host23,1,0,0
+6.67e+08ns,host23,2,0,201000
+6.67e+08ns,host23,3,0,1098000
+6.67e+08ns,host24,0,0,0
+6.67e+08ns,host24,1,0,0
+6.67e+08ns,host24,2,0,0
+6.67e+08ns,host24,3,0,0
+6.67e+08ns,host25,0,0,0
+6.67e+08ns,host25,1,0,0
+6.67e+08ns,host25,2,0,0
+6.67e+08ns,host25,3,0,0
+6.67e+08ns,host26,0,0,0
+6.67e+08ns,host26,1,0,0
+6.67e+08ns,host26,2,0,0
+6.67e+08ns,host26,3,0,0
+6.67e+08ns,host27,0,0,0
+6.67e+08ns,host27,1,0,0
+6.67e+08ns,host27,2,0,0
+6.67e+08ns,host27,3,0,0
+6.67e+08ns,host28,0,0,0
+6.67e+08ns,host28,1,0,0
+6.67e+08ns,host28,2,0,0
+6.67e+08ns,host28,3,0,0
+6.67e+08ns,host29,0,0,0
+6.67e+08ns,host29,1,0,0
+6.67e+08ns,host29,2,0,0
+6.67e+08ns,host29,3,0,0
+6.68e+08ns,host0,0,0,261000
+6.68e+08ns,host0,1,0,0
+6.68e+08ns,host0,2,0,364500
+6.68e+08ns,host0,3,0,0
+6.68e+08ns,host1,0,0,78000
+6.68e+08ns,host1,1,0,0
+6.68e+08ns,host1,2,0,271500
+6.68e+08ns,host1,3,0,15000
+6.68e+08ns,host2,0,0,82500
+6.68e+08ns,host2,1,0,0
+6.68e+08ns,host2,2,0,174000
+6.68e+08ns,host2,3,0,15000
+6.68e+08ns,host3,0,0,144000
+6.68e+08ns,host3,1,0,0
+6.68e+08ns,host3,2,0,201000
+6.68e+08ns,host3,3,0,15000
+6.68e+08ns,host4,0,0,0
+6.68e+08ns,host4,1,0,0
+6.68e+08ns,host4,2,0,0
+6.68e+08ns,host4,3,0,0
+6.68e+08ns,host5,0,0,246000
+6.68e+08ns,host5,1,0,186000
+6.68e+08ns,host5,2,0,0
+6.68e+08ns,host5,3,0,0
+6.68e+08ns,host6,0,0,63000
+6.68e+08ns,host6,1,0,186000
+6.68e+08ns,host6,2,0,0
+6.68e+08ns,host6,3,0,3000
+6.68e+08ns,host7,0,0,67500
+6.68e+08ns,host7,1,0,186000
+6.68e+08ns,host7,2,0,0
+6.68e+08ns,host7,3,0,6000
+6.68e+08ns,host8,0,0,114000
+6.68e+08ns,host8,1,0,387000
+6.68e+08ns,host8,2,0,201000
+6.68e+08ns,host8,3,0,9000
+6.68e+08ns,host9,0,0,0
+6.68e+08ns,host9,1,0,0
+6.68e+08ns,host9,2,0,0
+6.68e+08ns,host9,3,0,0
+6.68e+08ns,host10,0,0,231000
+6.68e+08ns,host10,1,0,369000
+6.68e+08ns,host10,2,0,0
+6.68e+08ns,host10,3,0,0
+6.68e+08ns,host11,0,0,48000
+6.68e+08ns,host11,1,0,369000
+6.68e+08ns,host11,2,0,0
+6.68e+08ns,host11,3,0,3000
+6.68e+08ns,host12,0,0,52500
+6.68e+08ns,host12,1,0,369000
+6.68e+08ns,host12,2,0,0
+6.68e+08ns,host12,3,0,6000
+6.68e+08ns,host13,0,0,84000
+6.68e+08ns,host13,1,0,768000
+6.68e+08ns,host13,2,0,201000
+6.68e+08ns,host13,3,0,9000
+6.68e+08ns,host14,0,0,0
+6.68e+08ns,host14,1,0,0
+6.68e+08ns,host14,2,0,0
+6.68e+08ns,host14,3,0,0
+6.68e+08ns,host15,0,0,33000
+6.68e+08ns,host15,1,0,552000
+6.68e+08ns,host15,2,0,183000
+6.68e+08ns,host15,3,0,0
+6.68e+08ns,host16,0,0,36000
+6.68e+08ns,host16,1,0,552000
+6.68e+08ns,host16,2,0,183000
+6.68e+08ns,host16,3,0,738000
+6.68e+08ns,host17,0,0,39000
+6.68e+08ns,host17,1,0,552000
+6.68e+08ns,host17,2,0,186000
+6.68e+08ns,host17,3,0,1479000
+6.68e+08ns,host18,0,0,1701000
+6.68e+08ns,host18,1,0,1149000
+6.68e+08ns,host18,2,0,201000
+6.68e+08ns,host18,3,0,2221500
+6.68e+08ns,host19,0,0,0
+6.68e+08ns,host19,1,0,0
+6.68e+08ns,host19,2,0,0
+6.68e+08ns,host19,3,0,0
+6.68e+08ns,host20,0,0,201000
+6.68e+08ns,host20,1,0,0
+6.68e+08ns,host20,2,0,0
+6.68e+08ns,host20,3,0,0
+6.68e+08ns,host21,0,0,201000
+6.68e+08ns,host21,1,0,0
+6.68e+08ns,host21,2,0,0
+6.68e+08ns,host21,3,0,369000
+6.68e+08ns,host22,0,0,201000
+6.68e+08ns,host22,1,0,0
+6.68e+08ns,host22,2,0,0
+6.68e+08ns,host22,3,0,735000
+6.68e+08ns,host23,0,0,201000
+6.68e+08ns,host23,1,0,0
+6.68e+08ns,host23,2,0,201000
+6.68e+08ns,host23,3,0,1098000
+6.68e+08ns,host24,0,0,0
+6.68e+08ns,host24,1,0,0
+6.68e+08ns,host24,2,0,0
+6.68e+08ns,host24,3,0,0
+6.68e+08ns,host25,0,0,0
+6.68e+08ns,host25,1,0,0
+6.68e+08ns,host25,2,0,0
+6.68e+08ns,host25,3,0,0
+6.68e+08ns,host26,0,0,0
+6.68e+08ns,host26,1,0,0
+6.68e+08ns,host26,2,0,0
+6.68e+08ns,host26,3,0,0
+6.68e+08ns,host27,0,0,0
+6.68e+08ns,host27,1,0,0
+6.68e+08ns,host27,2,0,0
+6.68e+08ns,host27,3,0,0
+6.68e+08ns,host28,0,0,0
+6.68e+08ns,host28,1,0,0
+6.68e+08ns,host28,2,0,0
+6.68e+08ns,host28,3,0,0
+6.68e+08ns,host29,0,0,0
+6.68e+08ns,host29,1,0,0
+6.68e+08ns,host29,2,0,0
+6.68e+08ns,host29,3,0,0
+6.69e+08ns,host0,0,0,261000
+6.69e+08ns,host0,1,0,0
+6.69e+08ns,host0,2,0,364500
+6.69e+08ns,host0,3,0,0
+6.69e+08ns,host1,0,0,78000
+6.69e+08ns,host1,1,0,0
+6.69e+08ns,host1,2,0,271500
+6.69e+08ns,host1,3,0,15000
+6.69e+08ns,host2,0,0,82500
+6.69e+08ns,host2,1,0,0
+6.69e+08ns,host2,2,0,174000
+6.69e+08ns,host2,3,0,15000
+6.69e+08ns,host3,0,0,144000
+6.69e+08ns,host3,1,0,0
+6.69e+08ns,host3,2,0,201000
+6.69e+08ns,host3,3,0,15000
+6.69e+08ns,host4,0,0,0
+6.69e+08ns,host4,1,0,0
+6.69e+08ns,host4,2,0,0
+6.69e+08ns,host4,3,0,0
+6.69e+08ns,host5,0,0,246000
+6.69e+08ns,host5,1,0,186000
+6.69e+08ns,host5,2,0,0
+6.69e+08ns,host5,3,0,0
+6.69e+08ns,host6,0,0,63000
+6.69e+08ns,host6,1,0,186000
+6.69e+08ns,host6,2,0,0
+6.69e+08ns,host6,3,0,3000
+6.69e+08ns,host7,0,0,67500
+6.69e+08ns,host7,1,0,186000
+6.69e+08ns,host7,2,0,0
+6.69e+08ns,host7,3,0,6000
+6.69e+08ns,host8,0,0,114000
+6.69e+08ns,host8,1,0,387000
+6.69e+08ns,host8,2,0,201000
+6.69e+08ns,host8,3,0,9000
+6.69e+08ns,host9,0,0,0
+6.69e+08ns,host9,1,0,0
+6.69e+08ns,host9,2,0,0
+6.69e+08ns,host9,3,0,0
+6.69e+08ns,host10,0,0,231000
+6.69e+08ns,host10,1,0,369000
+6.69e+08ns,host10,2,0,0
+6.69e+08ns,host10,3,0,0
+6.69e+08ns,host11,0,0,48000
+6.69e+08ns,host11,1,0,369000
+6.69e+08ns,host11,2,0,0
+6.69e+08ns,host11,3,0,3000
+6.69e+08ns,host12,0,0,52500
+6.69e+08ns,host12,1,0,369000
+6.69e+08ns,host12,2,0,0
+6.69e+08ns,host12,3,0,6000
+6.69e+08ns,host13,0,0,84000
+6.69e+08ns,host13,1,0,768000
+6.69e+08ns,host13,2,0,201000
+6.69e+08ns,host13,3,0,9000
+6.69e+08ns,host14,0,0,0
+6.69e+08ns,host14,1,0,0
+6.69e+08ns,host14,2,0,0
+6.69e+08ns,host14,3,0,0
+6.69e+08ns,host15,0,0,33000
+6.69e+08ns,host15,1,0,552000
+6.69e+08ns,host15,2,0,183000
+6.69e+08ns,host15,3,0,0
+6.69e+08ns,host16,0,0,36000
+6.69e+08ns,host16,1,0,552000
+6.69e+08ns,host16,2,0,183000
+6.69e+08ns,host16,3,0,738000
+6.69e+08ns,host17,0,0,39000
+6.69e+08ns,host17,1,0,552000
+6.69e+08ns,host17,2,0,186000
+6.69e+08ns,host17,3,0,1479000
+6.69e+08ns,host18,0,0,1701000
+6.69e+08ns,host18,1,0,1149000
+6.69e+08ns,host18,2,0,201000
+6.69e+08ns,host18,3,0,2221500
+6.69e+08ns,host19,0,0,0
+6.69e+08ns,host19,1,0,0
+6.69e+08ns,host19,2,0,0
+6.69e+08ns,host19,3,0,0
+6.69e+08ns,host20,0,0,201000
+6.69e+08ns,host20,1,0,0
+6.69e+08ns,host20,2,0,0
+6.69e+08ns,host20,3,0,0
+6.69e+08ns,host21,0,0,201000
+6.69e+08ns,host21,1,0,0
+6.69e+08ns,host21,2,0,0
+6.69e+08ns,host21,3,0,369000
+6.69e+08ns,host22,0,0,201000
+6.69e+08ns,host22,1,0,0
+6.69e+08ns,host22,2,0,0
+6.69e+08ns,host22,3,0,735000
+6.69e+08ns,host23,0,0,201000
+6.69e+08ns,host23,1,0,0
+6.69e+08ns,host23,2,0,201000
+6.69e+08ns,host23,3,0,1098000
+6.69e+08ns,host24,0,0,0
+6.69e+08ns,host24,1,0,0
+6.69e+08ns,host24,2,0,0
+6.69e+08ns,host24,3,0,0
+6.69e+08ns,host25,0,0,0
+6.69e+08ns,host25,1,0,0
+6.69e+08ns,host25,2,0,0
+6.69e+08ns,host25,3,0,0
+6.69e+08ns,host26,0,0,0
+6.69e+08ns,host26,1,0,0
+6.69e+08ns,host26,2,0,0
+6.69e+08ns,host26,3,0,0
+6.69e+08ns,host27,0,0,0
+6.69e+08ns,host27,1,0,0
+6.69e+08ns,host27,2,0,0
+6.69e+08ns,host27,3,0,0
+6.69e+08ns,host28,0,0,0
+6.69e+08ns,host28,1,0,0
+6.69e+08ns,host28,2,0,0
+6.69e+08ns,host28,3,0,0
+6.69e+08ns,host29,0,0,0
+6.69e+08ns,host29,1,0,0
+6.69e+08ns,host29,2,0,0
+6.69e+08ns,host29,3,0,0
+6.7e+08ns,host0,0,0,261000
+6.7e+08ns,host0,1,0,0
+6.7e+08ns,host0,2,0,364500
+6.7e+08ns,host0,3,0,0
+6.7e+08ns,host1,0,0,78000
+6.7e+08ns,host1,1,0,0
+6.7e+08ns,host1,2,0,271500
+6.7e+08ns,host1,3,0,15000
+6.7e+08ns,host2,0,0,82500
+6.7e+08ns,host2,1,0,0
+6.7e+08ns,host2,2,0,174000
+6.7e+08ns,host2,3,0,15000
+6.7e+08ns,host3,0,0,144000
+6.7e+08ns,host3,1,0,0
+6.7e+08ns,host3,2,0,201000
+6.7e+08ns,host3,3,0,15000
+6.7e+08ns,host4,0,0,0
+6.7e+08ns,host4,1,0,0
+6.7e+08ns,host4,2,0,0
+6.7e+08ns,host4,3,0,0
+6.7e+08ns,host5,0,0,246000
+6.7e+08ns,host5,1,0,186000
+6.7e+08ns,host5,2,0,0
